zone,zone_kind,bin_start,horizon,zone_lat,zone_lon,predicted_violations,risk,congestion_index,est_capacity_reduction_pct,economic_cost_inr,vehicle_hours_delay
GRID_12.84_77.68,grid,2024-04-09 00:00:00,1,12.839988477857695,77.67709304103802,0.05497525,Low,0.2,0.1,0.0,0.0
GRID_12.84_77.69,grid,2024-04-09 00:00:00,1,12.843188416666665,77.68740343333333,0.0039087376,Low,0.0,0.0,0.0,0.0
GRID_12.85_77.59,grid,2024-04-09 00:00:00,1,12.852023308333335,77.58834785833334,0.03252051,Low,0.2,0.1,0.0,0.0
GRID_12.85_77.65,grid,2024-04-09 00:00:00,1,12.846312950000002,77.64753010000001,0.001439314,Low,0.0,0.0,0.0,0.0
GRID_12.85_77.66,grid,2024-04-09 00:00:00,1,12.85253908235294,77.6603247,0.013806851,Low,0.0,0.0,0.0,0.0
GRID_12.85_77.67,grid,2024-04-09 00:00:00,1,12.848432287790077,77.66879392752587,0.0027253327,Low,0.0,0.0,0.0,0.0
GRID_12.85_77.68,grid,2024-04-09 00:00:00,1,12.8457393,77.6809993,0.00045705418,Low,0.0,0.0,0.0,0.0
GRID_12.86_77.53,grid,2024-04-09 00:00:00,1,12.861918386153846,77.53000424307692,0.010785517,Low,0.0,0.0,0.0,0.0
GRID_12.86_77.59,grid,2024-04-09 00:00:00,1,12.85751681506402,77.58907648095652,0.059095096,Low,0.3,0.2,0.0,0.0
GRID_12.86_77.61,grid,2024-04-09 00:00:00,1,12.8614371,77.6134364,0.00045705418,Low,0.0,0.0,0.0,0.0
GRID_12.86_77.65,grid,2024-04-09 00:00:00,1,12.85995896,77.64767945999999,0.00027548362,Low,0.0,0.0,0.0,0.0
GRID_12.86_77.66,grid,2024-04-09 00:00:00,1,12.85644436229508,77.66363117540983,0.086697794,Low,0.7,0.4,0.0,0.0
GRID_12.86_77.67,grid,2024-04-09 00:00:00,1,12.857247927272727,77.66869594545454,0.0058486923,Low,0.0,0.0,0.0,0.0
GRID_12.86_77.7,grid,2024-04-09 00:00:00,1,12.8592515,77.7030056,0.00045705418,Low,0.0,0.0,0.0,0.0
GRID_12.86_77.71,grid,2024-04-09 00:00:00,1,12.8622241,77.70555279999999,0.000912477,Low,0.0,0.0,0.0,0.0
GRID_12.87_77.53,grid,2024-04-09 00:00:00,1,12.866388935714285,77.53445340714286,0.025494551,Low,0.1,0.1,0.0,0.0
GRID_12.87_77.54,grid,2024-04-09 00:00:00,1,12.87142779736842,77.53865050438596,0.12316444,Low,0.6,0.3,0.0,0.0
GRID_12.87_77.57,grid,2024-04-09 00:00:00,1,12.872336268181819,77.56720350454545,0.014428488,Low,0.1,0.0,0.0,0.0
GRID_12.87_77.58,grid,2024-04-09 00:00:00,1,12.870235625,77.5810198,0.0027276443,Low,0.0,0.0,0.0,0.0
GRID_12.87_77.59,grid,2024-04-09 00:00:00,1,12.872460873251098,77.59402855699064,0.08147544,Low,0.2,0.1,0.0,0.0
GRID_12.87_77.6,grid,2024-04-09 00:00:00,1,12.873001949999999,77.59874955000001,0.001439314,Low,0.0,0.0,0.0,0.0
GRID_12.87_77.62,grid,2024-04-09 00:00:00,1,12.8744178,77.618489,7.831118e-06,Low,0.0,0.0,0.0,0.0
GRID_12.87_77.64,grid,2024-04-09 00:00:00,1,12.873966683333334,77.64270334999999,0.0034769007,Low,0.0,0.0,0.0,0.0
GRID_12.87_77.65,grid,2024-04-09 00:00:00,1,12.870996338892036,77.65301381931575,0.1884691,Low,0.7,0.4,0.0,0.0
GRID_12.87_77.66,grid,2024-04-09 00:00:00,1,12.870396453777778,77.6564710586535,0.07944745,Low,0.5,0.3,0.0,0.0
GRID_12.87_77.67,grid,2024-04-09 00:00:00,1,12.87487605,77.669410375,0.0032171675,Low,0.0,0.0,0.0,0.0
GRID_12.88_77.45,grid,2024-04-09 00:00:00,1,12.87840735,77.4453044,0.0014742714,Low,0.0,0.0,0.0,0.0
GRID_12.88_77.5,grid,2024-04-09 00:00:00,1,12.8838377,77.5019219,1.1233981e-05,Low,0.0,0.0,0.0,0.0
GRID_12.88_77.52,grid,2024-04-09 00:00:00,1,12.8778133,77.517105,0.00045705418,Low,0.0,0.0,0.0,0.0
GRID_12.88_77.53,grid,2024-04-09 00:00:00,1,12.876135699999999,77.53007835,0.0015776807,Low,0.0,0.0,0.0,0.0
GRID_12.88_77.54,grid,2024-04-09 00:00:00,1,12.876397178408666,77.54386937380542,0.032163147,Low,0.2,0.1,0.0,0.0
GRID_12.88_77.55,grid,2024-04-09 00:00:00,1,12.880947071029567,77.54711268099598,0.14314231,Low,0.7,0.4,0.0,0.0
GRID_12.88_77.56,grid,2024-04-09 00:00:00,1,12.878729700000001,77.55528235,9.411086e-05,Low,0.0,0.0,0.0,0.0
GRID_12.88_77.59,grid,2024-04-09 00:00:00,1,12.875444575,77.5948095,0.0027276443,Low,0.0,0.0,0.0,0.0
GRID_12.88_77.6,grid,2024-04-09 00:00:00,1,12.878281968476093,77.59635725492348,0.23293586,Low,0.7,0.4,0.0,0.0
GRID_12.88_77.61,grid,2024-04-09 00:00:00,1,12.8801837,77.61058101904761,0.0026621143,Low,0.0,0.0,0.0,0.0
GRID_12.88_77.62,grid,2024-04-09 00:00:00,1,12.876063910869567,77.61686252826087,0.006445629,Low,0.0,0.0,0.0,0.0
GRID_12.88_77.63,grid,2024-04-09 00:00:00,1,12.88032708066526,77.62925135537462,0.0019165303,Low,0.0,0.0,0.0,0.0
GRID_12.88_77.64,grid,2024-04-09 00:00:00,1,12.88294517953203,77.64181161704204,0.70815927,Low,3.4,2.0,6.0,0.0
GRID_12.88_77.65,grid,2024-04-09 00:00:00,1,12.877618998177343,77.64721667009009,0.7828125,Low,3.7,2.2,7.0,0.0
GRID_12.88_77.66,grid,2024-04-09 00:00:00,1,12.8807353,77.6551317,0.0007706518,Low,0.0,0.0,0.0,0.0
GRID_12.88_77.67,grid,2024-04-09 00:00:00,1,12.87619305,77.671188978125,0.03814894,Low,0.2,0.1,0.0,0.0
GRID_12.88_77.74,grid,2024-04-09 00:00:00,1,12.877168194473605,77.73582745,0.0075318567,Low,0.0,0.0,0.0,0.0
GRID_12.88_77.75,grid,2024-04-09 00:00:00,1,12.883512000851775,77.7522734243868,0.02301897,Low,0.2,0.1,0.0,0.0
GRID_12.89_77.54,grid,2024-04-09 00:00:00,1,12.8898434,77.53788069999999,0.000912477,Low,0.0,0.0,0.0,0.0
GRID_12.89_77.55,grid,2024-04-09 00:00:00,1,12.894738523406811,77.55495969,0.005242474,Low,0.0,0.0,0.0,0.0
GRID_12.89_77.56,grid,2024-04-09 00:00:00,1,12.888682648899172,77.5624224860402,0.2085611,Low,0.7,0.4,0.0,0.0
GRID_12.89_77.57,grid,2024-04-09 00:00:00,1,12.891719222222223,77.5690676030303,0.04855058,Low,0.2,0.1,0.0,0.0
GRID_12.89_77.58,grid,2024-04-09 00:00:00,1,12.891418849999999,77.58104022,0.0050620316,Low,0.0,0.0,0.0,0.0
GRID_12.89_77.59,grid,2024-04-09 00:00:00,1,12.890572875,77.59193775,0.0023701508,Low,0.0,0.0,0.0,0.0
GRID_12.89_77.6,grid,2024-04-09 00:00:00,1,12.893183061261261,77.59869527927927,0.03968016,Low,0.2,0.1,0.0,0.0
GRID_12.89_77.61,grid,2024-04-09 00:00:00,1,12.89145265,77.6086065,0.023304362,Low,0.1,0.1,0.0,0.0
GRID_12.89_77.62,grid,2024-04-09 00:00:00,1,12.893235475000001,77.6197761,0.0027276443,Low,0.0,0.0,0.0,0.0
GRID_12.89_77.63,grid,2024-04-09 00:00:00,1,12.892080142857143,77.63138413571428,0.014075636,Low,0.1,0.0,0.0,0.0
GRID_12.89_77.64,grid,2024-04-09 00:00:00,1,12.890707578980251,77.6387934396799,3.091416,Low,12.6,7.6,96.0,0.6
GRID_12.89_77.65,grid,2024-04-09 00:00:00,1,12.88761143641505,77.64947458135379,0.0008978974,Low,0.0,0.0,0.0,0.0
GRID_12.89_77.66,grid,2024-04-09 00:00:00,1,12.894190167948661,77.65717693096653,0.059037965,Low,0.3,0.2,0.0,0.0
GRID_12.89_77.67,grid,2024-04-09 00:00:00,1,12.889964105857048,77.66990483920546,0.02325925,Low,0.2,0.1,0.0,0.0
GRID_12.89_77.68,grid,2024-04-09 00:00:00,1,12.894967466666666,77.6757968,0.0012681598,Low,0.0,0.0,0.0,0.0
GRID_12.89_77.74,grid,2024-04-09 00:00:00,1,12.887301800470926,77.7384566051744,0.022679351,Low,0.2,0.1,0.0,0.0
GRID_12.89_77.75,grid,2024-04-09 00:00:00,1,12.8852117,77.746775,7.831118e-06,Low,0.0,0.0,0.0,0.0
GRID_12.8_77.7,grid,2024-04-09 00:00:00,1,12.8026667,77.7043117,0.0012266822,Low,0.0,0.0,0.0,0.0
GRID_12.91_77.48,grid,2024-04-09 00:00:00,1,12.912544038623901,77.48114923643759,0.053126074,Low,0.3,0.2,0.0,0.0
GRID_12.91_77.49,grid,2024-04-09 00:00:00,1,12.913707493475702,77.48642554406227,0.07009076,Low,1.2,0.7,0.0,0.0
GRID_12.91_77.51,grid,2024-04-09 00:00:00,1,12.910702030769231,77.51349003076923,0.0065937177,Low,0.0,0.0,0.0,0.0
GRID_12.91_77.53,grid,2024-04-09 00:00:00,1,12.90775891669538,77.53299172373735,0.029826993,Low,0.1,0.1,0.0,0.0
GRID_12.91_77.54,grid,2024-04-09 00:00:00,1,12.906078649073521,77.54214782560605,0.05448427,Low,0.2,0.1,0.0,0.0
GRID_12.91_77.55,grid,2024-04-09 00:00:00,1,12.908912275454455,77.54867479573748,0.1240724,Low,1.0,0.6,0.0,0.0
GRID_12.91_77.56,grid,2024-04-09 00:00:00,1,12.910777115882354,77.55888981470588,0.003468689,Low,0.0,0.0,0.0,0.0
GRID_12.91_77.59,grid,2024-04-09 00:00:00,1,12.909033619999999,77.59034285999999,0.0019649193,Low,0.0,0.0,0.0,0.0
GRID_12.91_77.6,grid,2024-04-09 00:00:00,1,12.913470892207792,77.60414625974026,0.010154435,Low,0.0,0.0,0.0,0.0
GRID_12.91_77.61,grid,2024-04-09 00:00:00,1,12.913225786175117,77.60623939124424,0.2421691,Low,0.7,0.4,0.0,0.0
GRID_12.91_77.62,grid,2024-04-09 00:00:00,1,12.913419659999999,77.6244946,6.612606e-06,Low,0.0,0.0,0.0,0.0
GRID_12.91_77.63,grid,2024-04-09 00:00:00,1,12.909304294183482,77.63007798692958,1.0227638,Low,4.3,2.6,11.0,0.1
GRID_12.91_77.64,grid,2024-04-09 00:00:00,1,12.911617668865443,77.6379102259959,0.36740348,Low,1.1,0.7,1.0,0.0
GRID_12.91_77.65,grid,2024-04-09 00:00:00,1,12.911931490825689,77.6506821880734,0.016172731,Low,0.1,0.0,0.0,0.0
GRID_12.91_77.66,grid,2024-04-09 00:00:00,1,12.9099629,77.6641712,0.0007706518,Low,0.0,0.0,0.0,0.0
GRID_12.91_77.67,grid,2024-04-09 00:00:00,1,12.913819388,77.66657518400001,0.0040787896,Low,0.0,0.0,0.0,0.0
GRID_12.91_77.68,grid,2024-04-09 00:00:00,1,12.912258868073401,77.67937285818984,0.12480739,Low,0.5,0.3,0.0,0.0
GRID_12.91_77.69,grid,2024-04-09 00:00:00,1,12.909700628235294,77.68756728588235,0.1221166,Low,0.6,0.4,0.0,0.0
GRID_12.91_77.7,grid,2024-04-09 00:00:00,1,12.906778402536801,77.69693050813986,0.1380016,Low,0.4,0.3,0.0,0.0
GRID_12.92_77.47,grid,2024-04-09 00:00:00,1,12.9234668,77.4728372,7.831118e-06,Low,0.0,0.0,0.0,0.0
GRID_12.92_77.48,grid,2024-04-09 00:00:00,1,12.917588814285713,77.48252651428571,0.005259816,Low,0.0,0.0,0.0,0.0
GRID_12.92_77.49,grid,2024-04-09 00:00:00,1,12.922902336363636,77.48772934545455,0.0021045816,Low,0.0,0.0,0.0,0.0
GRID_12.92_77.5,grid,2024-04-09 00:00:00,1,12.918121676470589,77.49975779019607,0.011942949,Low,0.0,0.0,0.0,0.0
GRID_12.92_77.51,grid,2024-04-09 00:00:00,1,12.919291077777778,77.51406551111111,0.00016181446,Low,0.0,0.0,0.0,0.0
GRID_12.92_77.52,grid,2024-04-09 00:00:00,1,12.918550291666667,77.519967225,0.008131721,Low,0.0,0.0,0.0,0.0
GRID_12.92_77.53,grid,2024-04-09 00:00:00,1,12.9247254,77.5309136,0.00045705418,Low,0.0,0.0,0.0,0.0
GRID_12.92_77.54,grid,2024-04-09 00:00:00,1,12.919249804255818,77.54210911181084,0.0069184457,Low,0.1,0.0,0.0,0.0
GRID_12.92_77.55,grid,2024-04-09 00:00:00,1,12.9202312,77.5471374,7.831118e-06,Low,0.0,0.0,0.0,0.0
GRID_12.92_77.56,grid,2024-04-09 00:00:00,1,12.918403515384616,77.56433958461538,5.030934e-05,Low,0.0,0.0,0.0,0.0
GRID_12.92_77.57,grid,2024-04-09 00:00:00,1,12.917744450072549,77.57044981876665,0.021866105,Low,0.1,0.1,0.0,0.0
GRID_12.92_77.58,grid,2024-04-09 00:00:00,1,12.9216785,77.5847599,0.00045705418,Low,0.0,0.0,0.0,0.0
GRID_12.92_77.59,grid,2024-04-09 00:00:00,1,12.921751193333334,77.58583610000001,0.003088597,Low,0.0,0.0,0.0,0.0
GRID_12.92_77.6,grid,2024-04-09 00:00:00,1,12.92041855,77.60093495,0.000912477,Low,0.0,0.0,0.0,0.0
GRID_12.92_77.61,grid,2024-04-09 00:00:00,1,12.922605736666666,77.60966229333333,0.025421327,Low,0.3,0.2,0.0,0.0
GRID_12.92_77.62,grid,2024-04-09 00:00:00,1,12.916724504,77.623502632,0.02532225,Low,0.1,0.1,0.0,0.0
GRID_12.92_77.63,grid,2024-04-09 00:00:00,1,12.92004566369854,77.6312558726217,0.025763186,Low,0.1,0.1,0.0,0.0
GRID_12.92_77.64,grid,2024-04-09 00:00:00,1,12.917752190789836,77.63916383991257,0.06448872,Low,0.3,0.2,0.0,0.0
GRID_12.92_77.65,grid,2024-04-09 00:00:00,1,12.91994160730897,77.65046660897009,0.051924556,Low,0.2,0.1,0.0,0.0
GRID_12.92_77.66,grid,2024-04-09 00:00:00,1,12.92166226140624,77.66189590433258,0.006777404,Low,0.0,0.0,0.0,0.0
GRID_12.92_77.67,grid,2024-04-09 00:00:00,1,12.920339341024242,77.66965571662604,0.62068313,Low,2.5,1.5,4.0,0.0
GRID_12.92_77.68,grid,2024-04-09 00:00:00,1,12.923370205882353,77.67607191764706,0.0071120053,Low,0.0,0.0,0.0,0.0
GRID_12.92_77.69,grid,2024-04-09 00:00:00,1,12.923178763043477,77.69307462826087,0.015256942,Low,0.1,0.1,0.0,0.0
GRID_12.92_77.7,grid,2024-04-09 00:00:00,1,12.916825486956522,77.69813424782609,0.01890607,Low,0.1,0.0,0.0,0.0
GRID_12.92_77.74,grid,2024-04-09 00:00:00,1,12.920789169230769,77.73642416153847,0.0049755787,Low,0.0,0.0,0.0,0.0
GRID_12.93_77.48,grid,2024-04-09 00:00:00,1,12.9258225,77.4767094,0.00045705418,Low,0.0,0.0,0.0,0.0
GRID_12.93_77.49,grid,2024-04-09 00:00:00,1,12.932971355555557,77.48825807777777,0.0030096024,Low,0.0,0.0,0.0,0.0
GRID_12.93_77.5,grid,2024-04-09 00:00:00,1,12.92561035,77.4992290142857,0.0022232437,Low,0.0,0.0,0.0,0.0
GRID_12.93_77.51,grid,2024-04-09 00:00:00,1,12.932196991771278,77.51270247897801,0.0043010754,Low,0.0,0.0,0.0,0.0
GRID_12.93_77.52,grid,2024-04-09 00:00:00,1,12.931481857963549,77.5158112656917,0.01749649,Low,0.1,0.1,0.0,0.0
GRID_12.93_77.53,grid,2024-04-09 00:00:00,1,12.9295086,77.5349594,0.00045705418,Low,0.0,0.0,0.0,0.0
GRID_12.93_77.54,grid,2024-04-09 00:00:00,1,12.934846881034483,77.5365279362069,0.10327652,Low,0.3,0.2,0.0,0.0
GRID_12.93_77.55,grid,2024-04-09 00:00:00,1,12.930435979999999,77.55363088,0.0046987114,Low,0.0,0.0,0.0,0.0
GRID_12.93_77.56,grid,2024-04-09 00:00:00,1,12.931137383333335,77.55956809999999,0.0042824997,Low,0.0,0.0,0.0,0.0
GRID_12.93_77.57,grid,2024-04-09 00:00:00,1,12.929342117647058,77.56758508235295,0.006202447,Low,0.0,0.0,0.0,0.0
GRID_12.93_77.59,grid,2024-04-09 00:00:00,1,12.930219643283582,77.59222739552239,0.03709572,Low,0.1,0.1,0.0,0.0
GRID_12.93_77.6,grid,2024-04-09 00:00:00,1,12.930940633333334,77.60447223333334,6.9728805e-05,Low,0.0,0.0,0.0,0.0
GRID_12.93_77.61,grid,2024-04-09 00:00:00,1,12.929638162987013,77.60734136580086,0.17826244,Low,0.8,0.5,0.0,0.0
GRID_12.93_77.62,grid,2024-04-09 00:00:00,1,12.928376018505338,77.62040047793595,0.21543916,Low,1.0,0.6,1.0,0.0
GRID_12.93_77.63,grid,2024-04-09 00:00:00,1,12.930945671653543,77.63211823950131,0.5914043,Low,2.3,1.4,3.0,0.0
GRID_12.93_77.64,grid,2024-04-09 00:00:00,1,12.925542566666666,77.63728333333334,0.0020170629,Low,0.0,0.0,0.0,0.0
GRID_12.93_77.67,grid,2024-04-09 00:00:00,1,12.926395236000001,77.670175332,0.0031156545,Low,0.0,0.0,0.0,0.0
GRID_12.93_77.68,grid,2024-04-09 00:00:00,1,12.92730742302336,77.67927728206413,2.3076677,Low,9.9,6.0,57.0,0.3
GRID_12.93_77.69,grid,2024-04-09 00:00:00,1,12.93286626741966,77.69019528705788,3.777299,Low,13.3,8.0,124.0,0.8
GRID_12.93_77.7,grid,2024-04-09 00:00:00,1,12.93199635279955,77.69593647237595,0.36136425,Low,2.7,1.6,2.0,0.0
GRID_12.93_77.74,grid,2024-04-09 00:00:00,1,12.9277675,77.73896345,6.573779e-06,Low,0.0,0.0,0.0,0.0
GRID_12.94_77.49,grid,2024-04-09 00:00:00,1,12.938884714666667,77.49299570533333,0.012358719,Low,0.0,0.0,0.0,0.0
GRID_12.94_77.5,grid,2024-04-09 00:00:00,1,12.942814725,77.49538915,0.00041728758,Low,0.0,0.0,0.0,0.0
GRID_12.94_77.51,grid,2024-04-09 00:00:00,1,12.935860118181818,77.51281114545453,0.0037273022,Low,0.0,0.0,0.0,0.0
GRID_12.94_77.52,grid,2024-04-09 00:00:00,1,12.937497335616438,77.52017331666667,0.2548298,Low,0.9,0.5,1.0,0.0
GRID_12.94_77.53,grid,2024-04-09 00:00:00,1,12.938722853333333,77.531984556,0.068040356,Low,0.3,0.2,0.0,0.0
GRID_12.94_77.54,grid,2024-04-09 00:00:00,1,12.9359428,77.53664115813953,0.045449916,Low,0.1,0.1,0.0,0.0
GRID_12.94_77.55,grid,2024-04-09 00:00:00,1,12.94005902,77.55048685714286,0.0075345724,Low,0.0,0.0,0.0,0.0
GRID_12.94_77.56,grid,2024-04-09 00:00:00,1,12.939965647566185,77.56059371230603,0.013697439,Low,0.0,0.0,0.0,0.0
GRID_12.94_77.57,grid,2024-04-09 00:00:00,1,12.941649174072719,77.56710402737954,0.07698412,Low,0.3,0.2,0.0,0.0
GRID_12.94_77.58,grid,2024-04-09 00:00:00,1,12.938952723333333,77.58487523666666,0.06966485,Low,0.2,0.1,0.0,0.0
GRID_12.94_77.59,grid,2024-04-09 00:00:00,1,12.938547443418498,77.5871244656873,0.14015684,Low,0.5,0.3,0.0,0.0
GRID_12.94_77.6,grid,2024-04-09 00:00:00,1,12.9395051,77.5973986,8.371243e-06,Low,0.0,0.0,0.0,0.0
GRID_12.94_77.61,grid,2024-04-09 00:00:00,1,12.940250714285714,77.61134672142857,0.025884753,Low,0.1,0.1,0.0,0.0
GRID_12.94_77.62,grid,2024-04-09 00:00:00,1,12.938923547849463,77.61986757284946,0.12762338,Low,0.5,0.3,0.0,0.0
GRID_12.94_77.63,grid,2024-04-09 00:00:00,1,12.937992745867538,77.62728167837248,0.05462885,Low,0.2,0.1,0.0,0.0
GRID_12.94_77.64,grid,2024-04-09 00:00:00,1,12.9437353,77.63865095,0.00013482172,Low,0.0,0.0,0.0,0.0
GRID_12.94_77.68,grid,2024-04-09 00:00:00,1,12.943479983333333,77.68154981666666,0.0011150412,Low,0.0,0.0,0.0,0.0
GRID_12.94_77.69,grid,2024-04-09 00:00:00,1,12.936275426592282,77.69180060837698,1.2086096,Low,5.9,3.5,17.0,0.1
GRID_12.94_77.7,grid,2024-04-09 00:00:00,1,12.939745543697065,77.69687606479994,0.6275302,Low,5.1,3.1,8.0,0.0
GRID_12.94_77.71,grid,2024-04-09 00:00:00,1,12.936081300000001,77.70579434999999,0.0108508235,Low,0.1,0.0,0.0,0.0
GRID_12.94_77.72,grid,2024-04-09 00:00:00,1,12.93870605,77.7181955375,0.0051117563,Low,0.0,0.0,0.0,0.0
GRID_12.94_77.75,grid,2024-04-09 00:00:00,1,12.940802205919958,77.74739034078512,0.24515112,Low,1.4,0.9,1.0,0.0
GRID_12.95_77.48,grid,2024-04-09 00:00:00,1,12.951536125,77.47970255,0.0034894224,Low,0.0,0.0,0.0,0.0
GRID_12.95_77.49,grid,2024-04-09 00:00:00,1,12.947569285714286,77.48842769285714,0.0071725072,Low,0.0,0.0,0.0,0.0
GRID_12.95_77.5,grid,2024-04-09 00:00:00,1,12.948410844710398,77.49775182757743,0.015557146,Low,0.1,0.0,0.0,0.0
GRID_12.95_77.51,grid,2024-04-09 00:00:00,1,12.948161424815897,77.50593487554218,0.0032536255,Low,0.0,0.0,0.0,0.0
GRID_12.95_77.52,grid,2024-04-09 00:00:00,1,12.950401447580646,77.52206556209678,0.02713116,Low,0.2,0.1,0.0,0.0
GRID_12.95_77.53,grid,2024-04-09 00:00:00,1,12.947976430303031,77.53362878939394,0.020632299,Low,0.1,0.1,0.0,0.0
GRID_12.95_77.54,grid,2024-04-09 00:00:00,1,12.948924743243243,77.53627235135134,0.037074007,Low,0.2,0.1,0.0,0.0
GRID_12.95_77.55,grid,2024-04-09 00:00:00,1,12.9480293,77.55283185714286,0.0058943084,Low,0.0,0.0,0.0,0.0
GRID_12.95_77.56,grid,2024-04-09 00:00:00,1,12.947954115789473,77.56057449473684,0.0067383195,Low,0.0,0.0,0.0,0.0
GRID_12.95_77.59,grid,2024-04-09 00:00:00,1,12.94607781030949,77.58765630307454,0.3243166,Low,1.2,0.7,1.0,0.0
GRID_12.95_77.6,grid,2024-04-09 00:00:00,1,12.950705005882353,77.59802496764706,0.06552222,Low,0.2,0.1,0.0,0.0
GRID_12.95_77.61,grid,2024-04-09 00:00:00,1,12.952781669999998,77.61133577000001,0.004599743,Low,0.0,0.0,0.0,0.0
GRID_12.95_77.62,grid,2024-04-09 00:00:00,1,12.950391864705884,77.6203928372549,0.03431976,Low,0.1,0.1,0.0,0.0
GRID_12.95_77.63,grid,2024-04-09 00:00:00,1,12.948009944444443,77.6279286,0.0023192982,Low,0.0,0.0,0.0,0.0
GRID_12.95_77.64,grid,2024-04-09 00:00:00,1,12.952770232,77.64053763800001,0.058525328,Low,0.3,0.2,0.0,0.0
GRID_12.95_77.65,grid,2024-04-09 00:00:00,1,12.95255452777265,77.65252573619748,0.083182745,Low,0.4,0.3,0.0,0.0
GRID_12.95_77.68,grid,2024-04-09 00:00:00,1,12.954818066666666,77.68020084999999,0.004897935,Low,0.0,0.0,0.0,0.0
GRID_12.95_77.69,grid,2024-04-09 00:00:00,1,12.950920030555556,77.68925422222223,0.02156748,Low,0.1,0.1,0.0,0.0
GRID_12.95_77.7,grid,2024-04-09 00:00:00,1,12.949891874274797,77.69957600147247,1.1886119,Low,11.3,6.8,33.0,0.2
GRID_12.95_77.72,grid,2024-04-09 00:00:00,1,12.951507326752585,77.71746926868809,0.8931609,Low,6.5,3.9,14.0,0.1
GRID_12.95_77.74,grid,2024-04-09 00:00:00,1,12.953994269230769,77.74444046153846,0.0071713105,Low,0.0,0.0,0.0,0.0
GRID_12.95_77.75,grid,2024-04-09 00:00:00,1,12.94754218,77.74615944,0.0024550674,Low,0.0,0.0,0.0,0.0
GRID_12.96_77.5,grid,2024-04-09 00:00:00,1,12.961529289999998,77.503215895,0.0037393363,Low,0.0,0.0,0.0,0.0
GRID_12.96_77.51,grid,2024-04-09 00:00:00,1,12.960962846896553,77.51152006390805,0.09880817,Low,0.5,0.3,0.0,0.0
GRID_12.96_77.52,grid,2024-04-09 00:00:00,1,12.957394943609996,77.51879339553686,0.28049764,Low,1.0,0.6,1.0,0.0
GRID_12.96_77.53,grid,2024-04-09 00:00:00,1,12.960900165382622,77.52774607510695,0.029543638,Low,0.1,0.0,0.0,0.0
GRID_12.96_77.54,grid,2024-04-09 00:00:00,1,12.964293660915493,77.54110575140845,0.26787674,Low,0.8,0.5,1.0,0.0
GRID_12.96_77.55,grid,2024-04-09 00:00:00,1,12.964367150310558,77.5530788757764,0.27948815,Low,1.0,0.6,1.0,0.0
GRID_12.96_77.56,grid,2024-04-09 00:00:00,1,12.964306001298702,77.55543871363636,0.03721762,Low,0.2,0.1,0.0,0.0
GRID_12.96_77.6,grid,2024-04-09 00:00:00,1,12.964484370000001,77.60435016,0.016525581,Low,0.1,0.1,0.0,0.0
GRID_12.96_77.61,grid,2024-04-09 00:00:00,1,12.961847133333334,77.60902556666666,0.0033453677,Low,0.0,0.0,0.0,0.0
GRID_12.96_77.62,grid,2024-04-09 00:00:00,1,12.958678079999999,77.61822379,0.0024862583,Low,0.0,0.0,0.0,0.0
GRID_12.96_77.64,grid,2024-04-09 00:00:00,1,12.957854684285714,77.64360748714284,0.032785922,Low,0.2,0.1,0.0,0.0
GRID_12.96_77.65,grid,2024-04-09 00:00:00,1,12.9596272721904,77.64778127604174,0.84049386,Low,4.1,2.5,9.0,0.1
GRID_12.96_77.66,grid,2024-04-09 00:00:00,1,12.959214505632593,77.65791445940911,0.064771794,Low,0.4,0.2,0.0,0.0
GRID_12.96_77.67,grid,2024-04-09 00:00:00,1,12.958685702166065,77.66806378772563,0.04940337,Low,0.1,0.1,0.0,0.0
GRID_12.96_77.68,grid,2024-04-09 00:00:00,1,12.960187445454546,77.68027167272727,0.0044352324,Low,0.0,0.0,0.0,0.0
GRID_12.96_77.69,grid,2024-04-09 00:00:00,1,12.95581501585198,77.69259211574789,0.008145956,Low,0.0,0.0,0.0,0.0
GRID_12.96_77.7,grid,2024-04-09 00:00:00,1,12.957890746228077,77.70150991942758,0.7137124,Low,3.3,2.0,6.0,0.0
GRID_12.96_77.71,grid,2024-04-09 00:00:00,1,12.957006148837207,77.71167998430232,0.17268635,Low,0.7,0.4,0.0,0.0
GRID_12.96_77.72,grid,2024-04-09 00:00:00,1,12.96199766822802,77.71715576768345,0.805816,Low,3.1,1.9,6.0,0.0
GRID_12.96_77.73,grid,2024-04-09 00:00:00,1,12.960160175014156,77.73214764999824,0.17821398,Low,1.0,0.6,0.0,0.0
GRID_12.96_77.74,grid,2024-04-09 00:00:00,1,12.95693324137931,77.74018281379311,0.037482176,Low,0.2,0.1,0.0,0.0
GRID_12.96_77.75,grid,2024-04-09 00:00:00,1,12.959525433333333,77.74684969500001,0.032764915,Low,0.2,0.1,0.0,0.0
GRID_12.96_77.76,grid,2024-04-09 00:00:00,1,12.964772400000001,77.7616485,0.0007712197,Low,0.0,0.0,0.0,0.0
GRID_12.97_77.49,grid,2024-04-09 00:00:00,1,12.9699933,77.4918833,0.00045705418,Low,0.0,0.0,0.0,0.0
GRID_12.97_77.5,grid,2024-04-09 00:00:00,1,12.969020283333334,77.4992535125,0.008353631,Low,0.0,0.0,0.0,0.0
GRID_12.97_77.51,grid,2024-04-09 00:00:00,1,12.972061330357144,77.508960315625,0.24277766,Low,1.3,0.8,1.0,0.0
